ID Respuesta | Nombre Participante | ID Dispositivo | Tipo Participación | Nombre Funcionario | Cargo Funcionario | Sección Funcionario | Pregunta | Categoría Pregunta | Calificación | Fecha Respuesta
20 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Capacidad para resolver problemas | Profesional | deficiente | 08/10/2025 15:16:10
17 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Aptitud y honestidad | Personal | deficiente | 08/10/2025 15:16:10
15 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:10
16 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Transparencia y eficiencia en la toma de decisiones | Profesional | deficiente | 08/10/2025 15:16:10
14 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Eficiencia en la gestión de los recursos | Desempeño | bueno | 08/10/2025 15:16:10
13 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Transparencia y eficiencia en la toma de decisiones | Profesional | bueno | 08/10/2025 15:16:10
12 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Capacidad para resolver problemas | Profesional | bueno | 08/10/2025 15:16:09
11 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Liderazgo y gestión de equipos | Profesional | bueno | 08/10/2025 15:16:09
9 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Comunicación y empatía | Personal | malo | 08/10/2025 15:16:09
10 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Respeto, dignidad y decoro | Personal | malo | 08/10/2025 15:16:09
8 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Veracidad y cumplimiento | Personal | malo | 08/10/2025 15:16:09
7 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Aptitud y honestidad | Personal | excelente | 08/10/2025 15:16:09
6 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Respeto, dignidad y decoro | Personal | regular | 08/10/2025 15:16:09
5 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Jairo Garzón Conde | Secretario | Secretaria general y de gobierno | Integridad y ética | Personal | malo | 08/10/2025 15:16:09
4 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Uso adecuado del tiempo de trabajo | Desempeño | bueno | 08/10/2025 15:16:09
3 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Ejercicio adecuado del cargo | Desempeño | bueno | 08/10/2025 15:16:09
2 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Proyectos estratégicos con resultados concretos | Desempeño | bueno | 08/10/2025 15:16:09
1 | ñlfñkggñl | 04ebf8d2-9eab-404c-b70c-40439c1770b9 | Con nombre | Luis Angel Ramirez Vargas | Alcalde | Despacho del alcalde | Integridad y ética | Personal | bueno | 08/10/2025 15:16:09
